recipe_urls,recipe_name,ingredients
https://www.allrecipes.com/recipe/17005/chungles-pasta/,Chungles Pasta,"['kalamata', 'mozzarella', 'pasta', 'mushroom', 'pepperoni']"
https://www.allrecipes.com/recipe/23419/easiest-focaccia-recipe/,Easiest Focaccia Recipe,"['yeast', 'sugar', 'flour']"
https://www.allrecipes.com/recipe/55498/personal-portobello-pizza/,Personal Portobello Pizza,"['portobello', 'spaghetti', 'mozzarella cheese', 'pepperoni sausage']"
https://www.allrecipes.com/recipe/38399/italian-sausage-tuscan-style/,Italian Sausage - Tuscan Style,"['coarse pork back', 'ice', 'sugar', 'mace', 'coarse pork', 'sausage wide']"
https://www.allrecipes.com/recipe/8385/italian-fresh-purple-grape-cake/,Italian Fresh Purple Grape Cake,"['flour', 'milk', 'purple grape', 'egg', 'lemon', 'orange', 'sugar']"
https://www.allrecipes.com/recipe/77520/pizza-with-pepper-onion-and-feta/,"Pizza with Pepper, Onion and Feta ","['pizza', 'pulled ring', 'herbed feta cheese']"
https://www.allrecipes.com/recipe/7119/mediterranean-black-olive-bread/,Mediterranean Black Olive Bread,"['cornmeal', 'sugar', 'yeast', 'bread flour']"
https://www.allrecipes.com/recipe/168472/spicy-italian-sausage-and-black-bean-soup/,Spicy Italian Sausage and Black Bean Soup,"['tomato', 'beef broth', 'tomato paste', 'spinach', 'wine', 'rotini pasta', 'sausage', 'russet', 'vegetable']"
https://www.allrecipes.com/recipe/158802/pasta-with-shrimp-oysters-and-crabmeat/,"Pasta With Shrimp, Oysters, and Crabmeat ","['bow tie pasta', 'shrimp', 'lump crabmeat', 'butter', 'butter', 'shucked', 'lemon']"
https://www.allrecipes.com/recipe/8888/chicken-valdostano/,Chicken Valdostano,"['butter', 'flour', 'chicken stock', 'wine', 'chicken breast pounded', 'fontina cheese', 'prosciutto']"
https://www.allrecipes.com/recipe/16014/mussels-marinara-di-amore/,Mussels Marinara di Amore,"['tomato', 'lemon', 'debearded', 'wine', 'linguini pasta']"
https://www.allrecipes.com/recipe/228687/italian-frittata/,Italian Frittata,"['mozzarella cheese', 'onion', 'artichoke', 'tomato', 'salami', 'parmesan cheese', 'milk', 'egg']"
https://www.allrecipes.com/recipe/129557/goat-cheese-arugula-pizza-no-red-sauce/,Goat Cheese Arugula Pizza - No Red Sauce!,"['goat cheese', 'arugula', 'unbaked pizza', 'pesto']"
https://www.allrecipes.com/recipe/257379/lasagne-alla-bolognese-saporite/,Lasagne Alla Bolognese Saporite,"['beef', 'pork', 'noodle', 'parmesan', 'flour', 'san marzano tomato', 'milk', 'wine', 'butter', 'bolognese']"
https://www.allrecipes.com/recipe/229607/tamis-tri-color-caprese-salad/,Tami's Tri Color Caprese Salad,"['stripped', 'aged', 'very shaved', 'mozzarella']"
https://www.allrecipes.com/recipe/244855/vegetable-pizza-frittata/,Vegetable Pizza Frittata,"['spinach', 'reduced parmesan cheese', 'egg', 'onion', 'egg']"
https://www.allrecipes.com/recipe/218370/eggplant-slices-tomatoes-and-mozzarella/,"Eggplant Slices, Tomatoes, and Mozzarella ","['vegetable', 'mozzarella', 'crosswise', 'flour']"
https://www.allrecipes.com/recipe/46982/pesto-pasta-with-chicken/,Pesto Pasta with Chicken,"['bow tie pasta', 'pesto', 'chicken']"
https://www.allrecipes.com/recipe/267037/italian-pistachio-gelato/,Italian Pistachio Gelato,"['orange blossom', 'egg', 'bronte', 'cream', 'milk', 'sugar']"
https://www.allrecipes.com/recipe/231043/easy-carbonara-sauce/,Easy Carbonara Sauce,"['alfredo', 'tomato']"
https://www.allrecipes.com/recipe/262965/copycat-chicken-and-gnocchi-soup/,Copycat Chicken and Gnocchi Soup,"['parmesan', 'potato', 'chicken', 'chicken stock', 'spinach', 'carrot', 'chicken']"
https://www.allrecipes.com/recipe/126770/easy-chicken-parmesan-sandwich/,Easy Chicken Parmesan Sandwich,"['hamburger', 'american cheese', 'parmesan cheese', 'tomato', 'chicken nugget']"
https://www.allrecipes.com/recipe/229240/cacio-e-pepe-e-fagioli-and-stuff/,Cacio e Pepe e Fagioli and Stuff,"['cannellini undrained', 'partially', 'butter', 'parmesan cheese']"
https://www.allrecipes.com/recipe/245603/orange-pizzelle/,Orange Pizzelle,"['flour', 'orange', 'orange', 'triple sec flavored', 'at', 'sugar', 'drop food coloring', 'drop food coloring']"
https://www.allrecipes.com/recipe/228546/my-best-chicken-piccata/,My Best Chicken Piccata,"['flour', 'butter', 'wine', 'chicken breast crosswise']"
https://www.allrecipes.com/recipe/241683/spaghetti-sauce-from-the-slow-cooker/,Spaghetti Sauce from the Slow Cooker,"['tomato', 'tomato paste', 'beef', 'parmesan cheese', 'sugar', 'onion']"
https://www.allrecipes.com/recipe/23452/marinara-sauce-ii/,Marinara Sauce II,"['tomato', 'tomato', 'sugar']"
https://www.allrecipes.com/recipe/232920/blaine-pizza-sauce/,Blaine Pizza Sauce,"['tomato paste', 'tomato', 'vegetable', 'sugar']"
https://www.allrecipes.com/recipe/86446/three-cheese-manicotti-ii/,Three Cheese Manicotti II,"['manicotti', 'parmesan', 'egg', 'pasta', 'ricotta cheese', 'mozzarella']"
https://www.allrecipes.com/recipe/229443/potato-and-pepper-frittata/,Potato and Pepper Frittata,"['potato', 'feta cheese', 'bacon']"
https://www.allrecipes.com/recipe/236973/creamy-alfredo-sauce/,Creamy Alfredo Sauce,"['flour', 'milk', 'parmesan cheese']"
https://www.allrecipes.com/recipe/26266/dads-bolognese-meat-sauce/,Dad's Bolognese Meat Sauce,"['beef broth', 'tomato paste', 'beef', 'zested', 'cream', 'butter', 'ham']"
https://www.allrecipes.com/recipe/38470/linguine-with-mushrooms-ham/,Linguine with Mushrooms & Ham,"['linguine pasta', 'cream', 'mushroom', 'butter', 'julienned']"
https://www.allrecipes.com/recipe/230650/pattys-string-pie/,Patty's String Pie,"['spaghetti', 'ricotta cheese', 'spaghetti', 'beef', 'onion', 'parmesan cheese', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/239910/tamis-red-sauce-bolognese-tomato-sauce-with-ground-beef/,Tami's Red Sauce: Bolognese Tomato Sauce with Ground Beef,"['beef', 'tomato', 'sugar', 'onion']"
https://www.allrecipes.com/recipe/20092/la-genovese/,La Genovese,"['beef', 'wine']"
https://www.allrecipes.com/recipe/142002/cheese-and-bacon-stuffed-pasta-shells/,Cheese and Bacon-Stuffed Pasta Shells,"['cream', 'jumbo pasta', 'bread', 'tomato puree', 'buffalo mozzarella']"
https://www.allrecipes.com/recipe/11765/beef-parmesan-with-garlic-angel-hair-pasta/,Beef Parmesan with Garlic Angel Hair Pasta,"['spaghetti', 'beef steak', 'bread', 'ring', 'ring', 'parmesan cheese', 'mozzarella cheese', 'butter', 'angel hair pasta']"
https://www.allrecipes.com/recipe/240302/italian-pine-nut-cookies/,Italian Pine Nut Cookies,"['sugar', 'at', 'flour', 'egg']"
https://www.allrecipes.com/recipe/231662/naunies-pastera-leftover-easter-pasta-bake/,Naunie's Pastera (Leftover Easter Pasta Bake),"['sausage', 'elbow macaroni', 'farfalle pasta', 'radiatore pasta', 'ziti pasta', 'jumbo']"
https://www.allrecipes.com/recipe/82031/morgans-breakfast-polenta/,Morgan's Breakfast Polenta,"['polenta', 'sugar', 'cream', 'sugar', 'milk', 'blackberry jam']"
https://www.allrecipes.com/recipe/17453/restaurant-style-chicken-scampi/,Restaurant-Style Chicken Scampi,"['spaghetti', 'four cheese alfredo', 'wide', 'chicken tender', 'wide', 'wide', 'flour']"
https://www.allrecipes.com/recipe/215420/zucchini-e-pomodori-gratinati-zucchini-and-tomato-gratin/,Zucchini e Pomodori Gratinati (Zucchini and Tomato Gratin),"['parmesan cheese', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/233926/tuna-zucchini-elbow-pasta/,Tuna Zucchini Elbow Pasta,"['elbow macaroni', 'parmesan', 'pouch tuna']"
https://www.allrecipes.com/recipe/22573/potato-soup-italian-style/,Potato Soup Italian Style,['egg']
https://www.allrecipes.com/recipe/77276/cube-steak-parmesan/,Cube Steak Parmesan,"['tomato', 'saltine cracker', 'parmesan cheese', 'sugar', 'egg', 'flour', 'vegetable', 'beef steak', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/10244/strufoli-iii/,Strufoli III,"['sugar', 'sifted flour', 'vegetable', 'sugar', 'egg']"
https://www.allrecipes.com/recipe/229604/caprese-on-toast/,Caprese on Toast,"['mozzarella', 'sourdough bread']"
https://www.allrecipes.com/recipe/237375/paleo-broccoli-rabe-and-sausage/,Paleo Broccoli Rabe and Sausage,"['lemon', 'lemon', 'broccoli']"
https://www.allrecipes.com/recipe/246417/brasato-al-barolo-braised-chuck-roast-in-red-wine/,Brasato al Barolo - Braised Chuck Roast in Red Wine,"['beef chuck', 'barolo wine', 'layer separated', 'rib']"
https://www.allrecipes.com/recipe/142075/ground-beef-marsala-sauce/,Ground Beef Marsala Sauce,"['beef', 'mushroom', 'flour', 'marsala wine']"
https://www.allrecipes.com/recipe/245130/caponata-sauce/,Caponata Sauce,"['plum', 'bread toast', 'celery', 'onion', 'wine', 'lettuce', 'tomato']"
https://www.allrecipes.com/recipe/60331/easy-focaccia-bread/,Easy Focaccia Bread,"['bread', 'tomato paste', 'parmesan cheese']"
https://www.allrecipes.com/recipe/239806/tomato-pesto-hummus/,Tomato-Pesto Hummus,"['chickpea', 'parmesan cheese', 'tahini', 'tomato paste', 'lime']"
https://www.allrecipes.com/recipe/152184/mushroom-and-mascarpone-ravioli/,Mushroom and Mascarpone Ravioli,"['mascarpone cheese', 'chive', 'milk', 'wonton wrapper']"
https://www.allrecipes.com/recipe/11210/wine-cookies-original-italian/,Wine Cookies (Original Italian),"['wine', 'vegetable', 'granulated sugar decoration', 'flour', 'sugar']"
https://www.allrecipes.com/recipe/236599/chef-johns-italian-sausage-chili/,Chef John's Italian Sausage Chili,"['casing', 'casing', 'tomato puree', 'chipotle chile', 'cannellini', 'ancho chile']"
https://www.allrecipes.com/recipe/239635/quick-super-delicious-zuppa-toscana/,Quick Super-Delicious Zuppa Toscana,"['cream', 'sausage', 'kale', 'chicken broth']"
https://www.allrecipes.com/recipe/57184/aunt-annes-sesame-cookies/,Aunt Anne's Sesame Cookies,"['butter', 'sesame', 'flour', 'sugar']"
https://www.allrecipes.com/recipe/234184/meatballs-divine/,Meatballs Divine,"['mozzarella cheese', 'pork sausage', 'bread', 'egg', 'beef chuck', 'parmesan cheese', 'ricotta cheese', 'bottled']"
https://www.allrecipes.com/recipe/240285/baked-spaghetti-casserole/,Baked Spaghetti Casserole,"['spaghetti', 'mozzarella', 'spaghetti', 'butter', 'parmesan cheese']"
https://www.allrecipes.com/recipe/50215/ultimate-chicken-salad-a-la-jake/,Ultimate Chicken Salad a la Jake,"['tomato', 'chicken breast', 'lemon', 'egg yolk']"
https://www.allrecipes.com/recipe/8598/chicken-scarpariello/,Chicken Scarpariello,"['chicken breast', 'chicken', 'wine', 'butter', 'flour']"
https://www.allrecipes.com/recipe/22252/spaghetti-pizza-lasagna/,Spaghetti Pizza Lasagna,"['pasta', 'pepperoni sausage', 'milk', 'beef', 'spaghetti', 'onion', 'cheddar cheese']"
https://www.allrecipes.com/recipe/11250/mostaccioli-mustaches/,Mostaccioli (Mustaches),"['hazelnut', 'walnut', 'egg', 'egg', 'sugar', 'orange liqueur', 'flour', 'sugar decoration']"
https://www.allrecipes.com/recipe/213138/new-york-italian-pizza-dough/,New York Italian Pizza Dough,"['bread', 'yeast', 'bread flour']"
https://www.allrecipes.com/recipe/257747/prosciutto-and-soppressata-rolls/,Prosciutto and Soppressata Rolls,"['prosciutto', 'soppressata', 'mozzarella cheese marinated', 'toothpick']"
https://www.allrecipes.com/recipe/11921/fresh-spinach-and-sun-dried-tomato-lasagna/,Fresh Spinach and Sun-Dried Tomato Lasagna,"['noodle', 'tomato', 'parmesan cheese', 'wine', 'flour', 'cream']"
https://www.allrecipes.com/recipe/233164/enhance-that-jar-of-spaghetti-sauce/,Enhance That Jar of Spaghetti Sauce,"['spaghetti', 'tomato paste', 'mushroom', 'tomato', 'onion', 'beef', 'butter']"
https://www.allrecipes.com/recipe/236322/chicago-inspired-italian-beef-sandwich/,Chicago-Inspired Italian Beef Sandwich,"['beef', 'giardiniera', 'vegetable', 'chicken', 'ciabatta']"
https://www.allrecipes.com/recipe/261556/chocolate-peanut-butter-banana-biscotti/,Chocolate Peanut Butter Banana Biscotti,"['chocolate cake', 'peanut butter chip', 'vegetable', 'egg', 'mashed']"
https://www.allrecipes.com/recipe/214955/crispy-eggplant-with-spicy-tomato-sauce/,Crispy Eggplant with Spicy Tomato Sauce,"['mozzarella cheese', 'parmesan cheese', 'wheat germ', 'tomato heart', 'egg', 'milk']"
https://www.allrecipes.com/recipe/143146/festival-style-grilled-italian-sausage-sandwiches/,Festival-Style Grilled Italian Sausage Sandwiches,"['crosswise', 'sausage', 'sandwich']"
https://www.allrecipes.com/recipe/43845/salmon-and-spinach-fettuccine/,Salmon and Spinach Fettuccine,"['spinach', 'parmesan cheese', 'milk', 'flour', 'butter', 'tomato', 'fettuccine pasta']"
https://www.allrecipes.com/recipe/246655/roasted-lettuce-radicchio-and-endive/,"Roasted Lettuce, Radicchio, and Endive ","['chicory', 'romaine', 'chile', 'belgian', 'cheese', 'greek']"
https://www.allrecipes.com/recipe/244268/margherita-mug-eggs/,Margherita Mug Eggs,"['tomato', 'egg', 'ricotta cheese', 'parmesan']"
https://www.allrecipes.com/recipe/220084/johnsonville-italian-sausage-rigatoni/,Johnsonville Italian Sausage Rigatoni,"['rigatoni', 'johnsonville sausage']"
https://www.allrecipes.com/recipe/63310/marilyns-green-beans-italiano/,Marilyn's Green Beans Italiano,"['bread', 'butter', 'parmesan cheese']"
https://www.allrecipes.com/recipe/11806/penne-all-arrabbiata/,Penne All' Arrabbiata,"['penne pasta', 'mushroom', 'wine', 'pancetta']"
https://www.allrecipes.com/recipe/266150/marinated-mushrooms-for-antipasto/,Marinated Mushrooms for Antipasto,"['stemmed', 'pressed', 'wine']"
https://www.allrecipes.com/recipe/221099/spicy-chicken-orecchiette/,Spicy Chicken Orecchiette,"['tomato pasta', 'orecchiette pasta', 'stewed', 'portobello mushroom', 'chicken breast']"
https://www.allrecipes.com/recipe/236611/savinos-herb-and-olive-chicken-salad/,Savino's Herb and Olive Chicken Salad,"['cracked', 'mayonnaise', 'onion', 'chicken breast']"
https://www.allrecipes.com/recipe/223577/italian-lentil-salad/,Italian Lentil Salad,"['stripped', 'vinaigrette', 'mozzarella', 'prosciutto']"
https://www.allrecipes.com/recipe/14635/swiss-steak-italian-style/,Swiss Steak Italian Style,"['egg noodle', 'wine', 'spaghetti', 'celery', 'flour', 'vegetable', 'onion']"
https://www.allrecipes.com/recipe/255740/amaretti-italian-cookies/,Amaretti Italian Cookies,"['sugar', 'sugar', 'egg']"
https://www.allrecipes.com/recipe/16960/bocconcini-salad/,Bocconcini Salad,"['lemon', 'bocconcini mozzarella', 'belgian endive', 'celery', 'included']"
https://www.allrecipes.com/recipe/229024/tomato-harvest-marinara-sauce/,Tomato Harvest Marinara Sauce,"['bottled lemon', 'canning ring lid', 'plum cored']"
https://www.allrecipes.com/recipe/218546/meat-free-stuffed-shells/,Meat-Free Stuffed Shells,"['box jumbo pasta', 'tofu', 'spaghetti', 'mushroom', 'egg', 'bread', 'parmesan cheese', 'mozzarella cheese', 'butter']"
https://www.allrecipes.com/recipe/8825/easy-italian-chicken/,Easy Italian  Chicken,"['vegetable', 'chicken']"
https://www.allrecipes.com/recipe/246304/elises-slow-cooker-chicken-cacciatore/,Elise's Slow Cooker Chicken Cacciatore,"['tomato', 'chicken breast', 'chicken stock', 'wine', 'crimini mushroom', 'flour', 'chicken', 'tomato paste', 'pesto']"
https://www.allrecipes.com/recipe/222290/stewed-tomatoes-spiced-with-mustard/,Stewed Tomatoes Spiced with Mustard,"['soy', 'tomato']"
https://www.allrecipes.com/recipe/82746/gourmet-white-pizza/,Gourmet White Pizza,"['pre baked pizza', 'feta cheese', 'alfredo', 'parmesan cheese', 'chicken breast meat', 'tomato pesto']"
https://www.allrecipes.com/recipe/237325/chicken-con-vino-e-aglio-with-wine-and-garlic/,Chicken con Vino e Aglio (with Wine and Garlic),"['wine', 'orange', 'chicken breast pounded an even thickness', 'herbes de provence']"
https://www.allrecipes.com/recipe/41439/salmon-fettuccini-with-blue-cheese-and-olives/,Salmon Fettuccini with Blue Cheese and Olives,"['cream', 'yogurt', 'onion', 'kalamata', 'blue', 'fettuccini noodle']"
https://www.allrecipes.com/recipe/232093/orzo-and-zucchini-salad/,Orzo and Zucchini Salad,"['orzo', 'wine', 'coarse']"
https://www.allrecipes.com/recipe/234450/italian-meatloaf/,Italian Meatloaf,"['bread', 'beef', 'tomato', 'egg', 'sharp cheese', 'onion']"
https://www.allrecipes.com/recipe/24377/slow-cooker-spaghetti-bolognaise-sauce/,Slow Cooker Spaghetti Bolognaise Sauce,"['kernel', 'wine', 'tomato paste', 'soybean', 'tomato', 'parmesan cheese']"
https://www.allrecipes.com/recipe/217021/super-filling-cannellini-bean-and-escarole-dish/,Super Filling Cannellini Bean and Escarole Dish,"['cannellini bean liquid', 'carrot', 'chicken', 'escarole']"
https://www.allrecipes.com/recipe/42931/italian-style-flounder/,Italian Style Flounder,"['lemon', 'tomato', 'butter', 'flounder fillet']"
https://www.allrecipes.com/recipe/87469/garlic-and-thai-basil-spaghetti/,Garlic and Thai Basil Spaghetti,"['spaghetti', 'cheese', 'butter', 'fish']"
https://www.allrecipes.com/recipe/259465/tuscan-tomato-soup-pappa-al-pomodoro/,Tuscan Tomato Soup (Pappa al Pomodoro),"['parmesan cheese', 'carrot', 'rib', 'celery', 'parmesan shaved', 'milk', 'passata', 'stale', 'tomato']"
https://www.allrecipes.com/recipe/245609/aunt-albas-pizzelle/,Aunt Alba's Pizzelle,"['sugar', 'flour', 'egg']"
https://www.allrecipes.com/recipe/11695/cavatelli-and-broccoli/,Cavatelli and Broccoli,"['cavatelli pasta', 'parmesan cheese']"
https://www.allrecipes.com/recipe/36931/meatball-grinders-with-a-yummy-sauce/,Meatball Grinders with a Yummy Sauce,"['apple jelly', 'meatball', 'mozzarella cheese', 'pizza', 'hoagie']"
https://www.allrecipes.com/recipe/197189/garden-penne/,Garden Penne,"['kernel', 'penne pasta', 'chunky pasta', 'mozzarella cheese']"
https://www.allrecipes.com/recipe/51849/amazing-mussels/,Amazing Mussels,"['jalapeno', 'cream', 'wine', 'butter', 'beef broth', 'scrubbed debearded']"
https://www.allrecipes.com/recipe/201917/rosemary-egg-frittata/,Rosemary Egg Frittata,['matchstick']
https://www.allrecipes.com/recipe/237756/healthy-eggplant-parmesan-no-frying-required/,Healthy Eggplant Parmesan (No Frying Required),"['eggplant', 'orange', 'tomato paste', 'parmesan cheese', 'gouda cheese', 'wine', 'plum']"
https://www.allrecipes.com/recipe/26890/parmesan-puffs/,Parmesan Puffs,"['flour', 'milk', 'margarine', 'egg', 'parmesan cheese']"
https://www.allrecipes.com/recipe/215082/aunt-ritas-italian-stew/,Aunt Rita's Italian Stew,"['onion', 'sausage', 'stewed tomato', 'mushroom', 'parmesan cheese', 'summer']"
https://www.allrecipes.com/recipe/222764/easy-italian-grilled-zucchini/,Easy Italian Grilled Zucchini,['salad']
https://www.allrecipes.com/recipe/257195/gluten-free-easter-egg-cookies/,Gluten-Free Easter Egg Cookies,"['cassava flour', 'potato starch', 'stevia', 'colored sprinkle', 'brandy based orange liqueur grand', 'peach jam', 'egg yolk', 'coconut', 'coconut milk']"
